checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2421422210 ticks per second
=== WatchVrf - member-level position telemetry (UNIT_MOVEMENT_RESEARCH plan R3) ===
    federation=CWIX-2024 appNumber=3454 duration=300s sample=15s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 20:12:48.609 T:66444 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (CSV lines: POS,t,uuid,lat,lon,alt)...
POS,3.1,VRF_UUID:151bb69c-98dd-fe4c-ae6c-38c017a2d7b6,34.461090,-116.804428,940.3
POS,3.1,VRF_UUID:153b6ffe-ca14-424f-a577-dc07627f7f9f,34.679017,-116.724799,1137.1
POS,3.1,VRF_UUID:1564d38a-4927-5146-b17b-b2bc683f32a7,34.263430,-116.644798,1675.9
POS,3.1,VRF_UUID:1568a829-0c5a-9242-a98a-89c74cb2a22b,34.531149,-116.954016,1055.4
POS,3.1,VRF_UUID:157ae7d4-d131-2242-9c94-0b07dc2b27f5,34.424773,-116.594824,918.9
POS,3.1,VRF_UUID:157c1591-e4d2-ba48-82b8-cc8f51a4c5d8,34.474715,-116.557656,877.7
POS,3.1,VRF_UUID:15b2597f-625a-e345-a58a-2066ed422fad,34.269154,-116.446784,1097.5
POS,3.1,VRF_UUID:15e846a0-c1f0-fd42-a73d-1ae622a9519b,34.489509,-116.614877,882.0
POS,3.1,VRF_UUID:1649efd0-d02a-cd41-9634-b654f560314b,34.505154,-116.947466,1025.6
POS,3.1,VRF_UUID:1698dd60-6db4-8101-a01d-3d08d0b6208c,90.000000,-90.000000,0.0
POS,3.1,VRF_UUID:16a35afb-2677-6a41-a153-192a8cc3f6f5,34.215399,-116.528259,1462.4
POS,3.1,VRF_UUID:16b1fc34-0666-fa48-9164-f162b9ee7693,34.519300,-116.693704,980.1
POS,3.1,VRF_UUID:16dbd7a9-2e50-454c-8e7b-513936af06fa,34.218641,-116.384287,1046.1
POS,3.1,VRF_UUID:17071de0-0821-5149-8d22-6214e0e35bfa,34.555645,-116.858029,1015.0
POS,3.1,VRF_UUID:1711e714-58ee-9d45-9c78-2a390bb23022,34.427806,-116.701423,1021.7
POS,3.1,VRF_UUID:1786a262-f6a2-b344-90bb-b0f36384b097,34.683338,-116.725071,1137.0
POS,3.1,VRF_UUID:17d92bb2-c81d-f046-a38d-dc919081bae8,34.327474,-116.377132,864.5
POS,3.1,VRF_UUID:17f88284-e68c-204a-8967-2083a207ba2c,34.678792,-116.725071,1137.3
POS,3.1,VRF_UUID:182833f0-beaa-e842-a6c3-31ff035e4c84,34.677172,-116.725071,1137.4
POS,3.1,VRF_UUID:183abcf4-0332-5d42-96e9-b6c34cb784cd,34.681087,-116.724896,1137.1
POS,3.1,VRF_UUID:18566363-9caf-6043-8b61-f898eef3b4f3,34.676272,-116.725071,1137.5
POS,3.1,VRF_UUID:1858e9df-09b8-6345-a170-3443bff94a18,34.508634,-116.501546,920.7
POS,3.1,VRF_UUID:18904e1a-35b1-f948-ac17-cc8afc3edfb4,34.372459,-116.514444,987.4
POS,3.1,VRF_UUID:18d1bee3-bda5-1042-81d1-8e30390454f7,34.412745,-116.336094,811.7
POS,3.1,VRF_UUID:18e0d805-7179-3b4a-98ae-85f54a24cc1d,34.683338,-116.725071,1137.0
POS,3.1,VRF_UUID:1910aa9a-5679-8149-b9f1-eb092bf6cbbb,NaN,-90.000000,NaN
POS,3.1,VRF_UUID:19679c61-116f-c840-9a05-ffea9a64687e,34.263430,-116.644901,1676.4
POS,3.1,VRF_UUID:1967f8b0-70c5-4249-ba2c-c694bcc3dc2d,34.389098,-116.693976,1134.9
POS,3.1,VRF_UUID:196d16b5-cd44-0a4c-9785-70cdeb8524e5,34.376827,-116.439481,935.6
POS,3.1,VRF_UUID:19cbf4a4-ae20-564b-bf33-90c1d0fd4b3e,34.275770,-116.447326,1084.1
POS,3.1,VRF_UUID:19ce1262-eecb-ac4a-a7ce-a64f67d1513e,34.389098,-116.693672,1134.4
POS,3.1,VRF_UUID:1a384e85-49e7-1f42-b565-3a037800f1a8,34.344879,-116.597383,1065.7
POS,3.1,VRF_UUID:1a40aa28-2aa2-7a44-a4eb-0801ad9b74c7,34.676722,-116.724526,1137.1
POS,3.1,VRF_UUID:1a608963-7586-ec4d-9e8b-cdaec041cb22,34.569210,-117.007531,1116.5
POS,3.1,VRF_UUID:1aebf329-e8ea-984a-aa78-ac2291377080,34.681087,-116.724695,1136.9
POS,3.1,VRF_UUID:1b69be23-d4ec-4f4e-bb9b-a7ab5c2b7808,34.679985,-116.724799,1137.1
POS,3.1,VRF_UUID:1bacda87-20e5-db41-94b2-e168e13c7f79,34.679985,-116.724799,1137.1
POS,3.1,VRF_UUID:1bb17db6-058d-3946-b16c-1f630ec70994,34.677622,-116.724526,1137.0
POS,3.1,VRF_UUID:1c461699-0df1-e444-98c7-d427857cbecc,34.676272,-116.725071,1137.5
POS,3.1,VRF_UUID:1c691aaf-8a30-c44b-9a61-6d43c7b853f0,34.431053,-116.484718,944.1
POS,3.1,VRF_UUID:1cee4efd-eeb8-4c43-a14a-246e33c2521e,34.679017,-116.724799,1137.1
POS,3.1,VRF_UUID:1cf58f29-9b7c-094c-b853-8d824c536efd,90.000000,-90.000000,0.0
POS,3.1,VRF_UUID:1cfc2fc4-a554-ed4d-95de-84b68760954e,34.416017,-116.340092,816.8
POS,3.1,VRF_UUID:1d0d68a1-74d9-e243-8b6a-e7177da8e58b,34.419317,-116.536010,940.6
POS,3.1,VRF_UUID:1d24c77f-2c40-f149-9e72-fb21ed06ca7d,34.372459,-116.513358,987.0
POS,3.1,VRF_UUID:1d3f1853-4194-064e-b006-a0f7c88b42d9,34.530047,-116.954016,1054.4
POS,3.1,VRF_UUID:1d441082-9c07-1740-ad98-069b46ad42b6,34.676947,-116.724799,1137.3
POS,3.1,VRF_UUID:1d72f085-9ff7-db44-bcbb-47b6c890e5de,34.682888,-116.724799,1136.9
POS,3.1,VRF_UUID:1da4ed15-af7e-c441-b9c8-760830cf61ea,34.263750,-116.856183,2028.0
POS,3.1,VRF_UUID:1db78732-26a7-6044-9953-738848a2491f,34.676947,-116.724799,1137.3
POS,3.1,VRF_UUID:1deba7dd-9516-9d47-89ea-6d8f8fd12371,34.502211,-116.668806,935.6
POS,3.1,VRF_UUID:1e5a0495-bceb-464d-bc28-081a2894221f,34.681087,-116.724799,1137.0
POS,3.1,VRF_UUID:1e5d1bdc-3cef-0e45-b84a-642af2956881,34.677172,-116.725071,1137.4
POS,3.1,VRF_UUID:1eaca2c9-d3eb-8548-9d3d-33b5fb2d2622,34.453009,-116.816238,994.3
